routes_id,latitude,longitude,central_park,routes_status_code,uber_pool_distance,uber_pool_duration,uber_pool_high_estimate,uber_pool_low_estimate,uber_x_distance,uber_x_duration,uber_x_high_estimate,uber_x_low_estimate
216,40.7928,-73.9758,"(40.7829, -73.9654)",200.0,1.1,420.0,10.0,8.0,1.1,420.0,9.0,6.0
217,40.753,-73.9695,"(40.7829, -73.9654)",200.0,2.76,840.0,13.0,12.0,2.76,840.0,17.0,13.0
218,40.7302,-73.9826,"(40.7829, -73.9654)",200.0,6.15,1020.0,20.0,19.0,6.15,1020.0,29.0,23.0
219,40.7663,-73.8288,"(40.7829, -73.9654)",200.0,11.58,2280.0,46.0,36.0,11.58,2280.0,52.0,42.0
220,40.7328,-74.0089,"(40.7829, -73.9654)",200.0,6.39,1620.0,24.0,23.0,6.39,1620.0,34.0,27.0
221,40.7992,-73.9674,"(40.7829, -73.9654)",200.0,1.53,420.0,10.0,8.0,1.53,420.0,9.0,6.0
222,40.7588,-73.9694,"(40.7829, -73.9654)",200.0,2.3,720.0,11.0,10.0,2.3,720.0,15.0,11.0
223,40.756,-73.9687,"(40.7829, -73.9654)",200.0,2.5,780.0,12.0,11.0,2.5,780.0,16.0,12.0
224,40.7612,-73.9978,"(40.7829, -73.9654)",200.0,4.57,840.0,16.0,15.0,4.57,840.0,22.0,17.0
225,40.7297,-73.986,"(40.7829, -73.9654)",200.0,6.36,1200.0,21.0,20.0,6.36,1200.0,31.0,24.0
226,40.7444,-74.0,"(40.7829, -73.9654)",200.0,5.82,1440.0,22.0,21.0,5.82,1440.0,30.0,24.0
227,40.742,-73.9826,"(40.7829, -73.9654)",200.0,6.21,1140.0,21.0,20.0,6.21,1140.0,28.0,22.0
228,40.7976,-73.968,"(40.7829, -73.9654)",200.0,1.62,480.0,9.0,8.0,1.62,480.0,11.0,8.0
229,40.7836,-73.9491,"(40.7829, -73.9654)",200.0,1.35,480.0,10.0,8.0,1.35,480.0,9.0,6.0
230,40.7868,-73.9504,"(40.7829, -73.9654)",200.0,1.23,360.0,10.0,8.0,1.23,360.0,9.0,6.0
231,40.8035,-73.9567,"(40.7829, -73.9654)",200.0,2.04,660.0,10.0,10.0,2.04,660.0,14.0,11.0
232,40.708,-74.0149,"(40.7829, -73.9654)",200.0,10.12,1920.0,32.0,31.0,10.12,1920.0,38.0,30.0
233,40.7803,-73.9465,"(40.7829, -73.9654)",200.0,1.75,480.0,9.0,8.0,1.75,480.0,12.0,9.0
234,40.7861,-73.9777,"(40.7829, -73.9654)",200.0,0.86,360.0,10.0,8.0,0.86,360.0,9.0,6.0
235,40.7032,-73.9914,"(40.7829, -73.9654)",200.0,10.42,1980.0,30.0,23.0,10.42,1980.0,39.0,31.0
236,40.7111,-74.0055,"(40.7829, -73.9654)",200.0,8.98,1800.0,29.0,28.0,8.98,1800.0,38.0,30.0
237,40.7356,-73.9828,"(40.7829, -73.9654)",200.0,6.21,1620.0,23.0,22.0,6.21,1620.0,32.0,25.0
238,40.7316,-73.9839,"(40.7829, -73.9654)",200.0,6.12,1020.0,20.0,19.0,6.12,1020.0,29.0,23.0
239,40.6167,-73.955,"(40.7829, -73.9654)",200.0,17.43,3480.0,48.0,37.0,17.43,3480.0,64.0,51.0
240,40.6503,-74.0135,"(40.7829, -73.9654)",200.0,14.36,3000.0,40.0,31.0,14.36,3000.0,60.0,48.0
241,40.7852,-73.9777,"(40.7829, -73.9654)",200.0,0.84,360.0,10.0,8.0,0.84,360.0,9.0,6.0
242,40.7842,-73.948,"(40.7829, -73.9654)",200.0,1.41,420.0,10.0,8.0,1.41,420.0,9.0,6.0
243,40.7633,-73.9785,"(40.7829, -73.9654)",200.0,2.16,720.0,11.0,10.0,2.16,720.0,15.0,11.0
244,40.7443,-73.9859,"(40.7829, -73.9654)",200.0,3.49,1320.0,17.0,16.0,3.49,1320.0,23.0,18.0
245,40.7462,-73.9757,"(40.7829, -73.9654)",200.0,3.61,960.0,15.0,14.0,3.61,960.0,21.0,16.0
246,40.6905,-73.9668,"(40.7829, -73.9654)",200.0,11.59,2640.0,31.0,24.0,11.59,2640.0,51.0,41.0
247,40.7087,-74.0058,"(40.7829, -73.9654)",200.0,8.84,1680.0,28.0,27.0,8.84,1680.0,38.0,30.0
248,40.7187,-73.9831,"(40.7829, -73.9654)",200.0,7.46,1500.0,25.0,24.0,7.46,1500.0,32.0,25.0
249,40.7489,-73.9732,"(40.7829, -73.9654)",200.0,3.4,840.0,14.0,13.0,3.4,840.0,19.0,15.0
250,40.7331,-74.0055,"(40.7829, -73.9654)",200.0,6.55,1740.0,25.0,24.0,6.55,1740.0,35.0,28.0
251,40.7299,-73.9819,"(40.7829, -73.9654)",200.0,6.19,1140.0,21.0,20.0,6.19,1140.0,29.0,22.0
252,40.7405,-73.9767,"(40.7829, -73.9654)",200.0,6.12,1080.0,20.0,19.0,6.12,1080.0,28.0,22.0
253,40.7449,-73.9812,"(40.7829, -73.9654)",200.0,3.37,1380.0,17.0,16.0,3.37,1380.0,24.0,18.0
254,40.7775,-73.9483,"(40.7829, -73.9654)",200.0,1.1,480.0,10.0,8.0,1.1,480.0,9.0,7.0
255,40.7974,-73.9706,"(40.7829, -73.9654)",200.0,1.42,480.0,10.0,8.0,1.42,480.0,9.0,6.0
256,40.7518,-73.9849,"(40.7829, -73.9654)",200.0,3.19,900.0,14.0,13.0,3.19,900.0,19.0,15.0
257,40.727,-74.0308,"(40.7829, -73.9654)",200.0,9.77,1860.0,37.0,28.0,9.77,1860.0,50.0,40.0
258,40.7421,-73.9788,"(40.7829, -73.9654)",200.0,5.53,1140.0,19.0,18.0,5.53,1140.0,27.0,21.0
259,40.7603,-73.961,"(40.7829, -73.9654)",200.0,2.78,780.0,12.0,11.0,2.78,780.0,17.0,13.0
260,40.7752,-73.9887,"(40.7829, -73.9654)",200.0,1.92,660.0,10.0,9.0,1.92,660.0,14.0,10.0
261,40.7081,-74.0065,"(40.7829, -73.9654)",200.0,8.84,1740.0,29.0,28.0,8.84,1740.0,38.0,30.0
262,40.759,-73.9621,"(40.7829, -73.9654)",200.0,2.69,780.0,12.0,11.0,2.69,780.0,16.0,12.0
263,40.71,-74.0143,"(40.7829, -73.9654)",200.0,10.13,1860.0,32.0,31.0,10.13,1860.0,40.0,32.0
264,40.7333,-73.9796,"(40.7829, -73.9654)",200.0,6.12,1200.0,21.0,20.0,6.12,1200.0,31.0,24.0
265,40.7894,-73.9764,"(40.7829, -73.9654)",200.0,1.17,360.0,10.0,8.0,1.17,360.0,9.0,6.0
266,40.7865,-73.9744,"(40.7829, -73.9654)",200.0,0.71,300.0,10.0,8.0,0.71,300.0,9.0,7.0
267,40.7481,-73.9564,"(40.7829, -73.9654)",200.0,4.8,1560.0,25.0,18.0,4.8,1560.0,30.0,23.0
268,40.7033,-73.92,"(40.7829, -73.9654)",200.0,9.08,2700.0,30.0,23.0,9.08,2700.0,50.0,40.0
269,40.7238,-73.9902,"(40.7829, -73.9654)",200.0,7.62,1500.0,25.0,24.0,7.62,1500.0,35.0,28.0
270,40.7047,-74.0076,"(40.7829, -73.9654)",200.0,9.54,1680.0,30.0,29.0,9.54,1680.0,36.0,29.0
271,40.7466,-73.9779,"(40.7829, -73.9654)",200.0,3.22,1080.0,15.0,14.0,3.22,1080.0,21.0,16.0
272,40.7838,-73.9535,"(40.7829, -73.9654)",200.0,1.0,360.0,10.0,8.0,1.0,360.0,9.0,6.0
273,40.7705,-73.9485,"(40.7829, -73.9654)",200.0,1.53,480.0,10.0,8.0,1.53,480.0,9.0,7.0
274,40.7706,-73.9501,"(40.7829, -73.9654)",200.0,1.51,540.0,9.0,8.0,1.51,540.0,12.0,9.0
275,40.8441,-73.9406,"(40.7829, -73.9654)",200.0,5.29,1140.0,15.0,10.0,5.29,1140.0,22.0,17.0
276,40.7568,-73.9982,"(40.7829, -73.9654)",200.0,3.67,840.0,14.0,13.0,3.67,840.0,20.0,15.0
277,40.6905,-73.9668,"(40.7829, -73.9654)",200.0,11.59,2640.0,31.0,24.0,11.59,2640.0,51.0,41.0
278,40.753,-73.9695,"(40.7829, -73.9654)",200.0,4.55,960.0,17.0,16.0,4.55,960.0,23.0,18.0
279,40.8071,-73.9552,"(40.7829, -73.9654)",200.0,2.01,540.0,10.0,9.0,2.01,540.0,13.0,10.0
280,40.7749,-73.9782,"(40.7829, -73.9654)",200.0,1.5,540.0,9.0,8.0,1.5,540.0,12.0,9.0
281,40.6461,-73.9617,"(40.7829, -73.9654)",200.0,15.64,3120.0,37.0,28.0,15.64,3120.0,54.0,43.0
282,40.7318,-73.9864,"(40.7829, -73.9654)",200.0,6.47,1680.0,24.0,23.0,6.47,1680.0,35.0,28.0
283,40.6774,-73.9583,"(40.7829, -73.9654)",200.0,12.52,3060.0,44.0,34.0,12.52,3060.0,45.0,36.0
284,40.7628,-73.9849,"(40.7829, -73.9654)",200.0,2.08,660.0,10.0,9.0,2.08,660.0,15.0,11.0
285,40.6621,-73.9793,"(40.7829, -73.9654)",200.0,14.77,3060.0,38.0,29.0,14.77,3060.0,58.0,46.0
286,40.7247,-73.9935,"(40.7829, -73.9654)",200.0,7.06,1740.0,26.0,25.0,7.06,1740.0,36.0,28.0
287,40.8233,-73.9532,"(40.7829, -73.9654)",200.0,3.68,780.0,11.0,7.0,3.68,780.0,19.0,15.0
288,40.7343,-74.0094,"(40.7829, -73.9654)",200.0,5.33,1560.0,21.0,20.0,5.33,1560.0,31.0,24.0
289,40.7632,-73.9907,"(40.7829, -73.9654)",200.0,3.19,840.0,13.0,12.0,3.19,840.0,18.0,14.0
290,40.745,-73.9863,"(40.7829, -73.9654)",200.0,3.65,1380.0,17.0,16.0,3.65,1380.0,24.0,19.0
291,40.7705,-73.9485,"(40.7829, -73.9654)",200.0,1.53,480.0,10.0,8.0,1.53,480.0,9.0,7.0
292,40.6493,-73.974,"(40.7829, -73.9654)",200.0,14.67,2820.0,33.0,25.0,14.67,2820.0,51.0,41.0
293,40.7729,-73.9485,"(40.7829, -73.9654)",200.0,1.81,600.0,10.0,9.0,1.81,600.0,13.0,10.0
294,40.7625,-73.9864,"(40.7829, -73.9654)",200.0,2.11,660.0,10.0,9.0,2.11,660.0,15.0,11.0
295,40.8222,-73.94,"(40.7829, -73.9654)",200.0,3.6,900.0,12.0,8.0,3.6,900.0,20.0,16.0
296,40.7586,-73.9838,"(40.7829, -73.9654)",200.0,2.47,780.0,12.0,11.0,2.47,780.0,17.0,13.0
297,40.8246,-73.9508,"(40.7829, -73.9654)",200.0,3.85,840.0,11.0,7.0,3.85,840.0,20.0,15.0
298,40.7805,-73.9464,"(40.7829, -73.9654)",200.0,1.58,540.0,9.0,8.0,1.58,540.0,13.0,9.0
299,40.7974,-73.9708,"(40.7829, -73.9654)",200.0,1.44,480.0,10.0,8.0,1.44,480.0,9.0,6.0
300,40.8021,-73.9392,"(40.7829, -73.9654)",200.0,2.43,720.0,12.0,11.0,2.43,720.0,16.0,12.0
301,40.6898,-73.9797,"(40.7829, -73.9654)",200.0,10.78,2400.0,31.0,24.0,10.78,2400.0,41.0,33.0
302,40.7334,-74.0047,"(40.7829, -73.9654)",200.0,5.56,1740.0,23.0,22.0,5.56,1740.0,33.0,26.0
303,40.7735,-73.9064,"(40.7829, -73.9654)",200.0,6.81,1800.0,34.0,26.0,6.81,1800.0,37.0,29.0
304,40.7771,-73.9515,"(40.7829, -73.9654)",200.0,0.86,420.0,10.0,8.0,0.86,420.0,9.0,7.0
305,40.7601,-73.99,"(40.7829, -73.9654)",200.0,3.52,960.0,15.0,14.0,3.52,960.0,20.0,16.0
306,40.7863,-73.971,"(40.7829, -73.9654)",200.0,0.36,180.0,10.0,8.0,0.36,180.0,9.0,7.0
307,40.7767,-73.9456,"(40.7829, -73.9654)",200.0,1.5,540.0,9.0,8.0,1.5,540.0,12.0,9.0
308,40.7669,-73.9344,"(40.7829, -73.9654)",200.0,5.16,1620.0,29.0,22.0,5.16,1620.0,31.0,25.0
309,40.7338,-74.0009,"(40.7829, -73.9654)",200.0,5.84,1680.0,23.0,22.0,5.84,1680.0,32.0,25.0
310,40.7494,-73.8801,"(40.7829, -73.9654)",200.0,9.25,2220.0,39.0,30.0,9.25,2220.0,43.0,34.0
311,40.8419,-73.9377,"(40.7829, -73.9654)",200.0,5.25,1140.0,15.0,10.0,5.25,1140.0,22.0,17.0
312,40.7321,-74.008,"(40.7829, -73.9654)",200.0,5.47,1740.0,23.0,22.0,5.47,1740.0,33.0,26.0
313,40.779,-73.9461,"(40.7829, -73.9654)",200.0,1.42,540.0,9.0,8.0,1.42,540.0,12.0,9.0
314,40.7292,-73.986,"(40.7829, -73.9654)",200.0,6.34,1560.0,23.0,22.0,6.34,1560.0,34.0,27.0
315,40.7381,-73.992,"(40.7829, -73.9654)",200.0,5.55,1860.0,23.0,22.0,5.55,1860.0,32.0,26.0
316,40.7369,-73.8633,"(40.7829, -73.9654)",200.0,10.85,2580.0,41.0,32.0,10.85,2580.0,51.0,41.0
317,40.7222,-73.9464,"(40.7829, -73.9654)",200.0,6.08,2100.0,21.0,16.0,6.08,2100.0,35.0,28.0
318,40.7316,-73.9838,"(40.7829, -73.9654)",200.0,6.12,1200.0,21.0,20.0,6.12,1200.0,30.0,24.0
319,40.7559,-73.9658,"(40.7829, -73.9654)",200.0,2.53,780.0,12.0,11.0,2.53,780.0,16.0,12.0
320,40.7549,-73.969,"(40.7829, -73.9654)",200.0,2.9,840.0,13.0,12.0,2.9,840.0,17.0,13.0
321,40.7198,-73.9991,"(40.7829, -73.9654)",200.0,6.59,1860.0,25.0,24.0,6.59,1860.0,35.0,28.0
322,40.7446,-73.974,"(40.7829, -73.9654)",200.0,3.63,960.0,15.0,14.0,3.63,960.0,21.0,16.0
323,40.7826,-73.9509,"(40.7829, -73.9654)",200.0,1.3,540.0,10.0,8.0,1.3,540.0,9.0,6.0
324,40.7238,-73.9902,"(40.7829, -73.9654)",200.0,7.62,1620.0,26.0,25.0,7.62,1620.0,36.0,29.0
325,40.7854,-73.9752,"(40.7829, -73.9654)",200.0,0.82,300.0,10.0,8.0,0.82,300.0,9.0,7.0
326,40.7075,-74.0059,"(40.7829, -73.9654)",200.0,8.78,1740.0,29.0,28.0,8.78,1740.0,38.0,31.0
327,40.6736,-73.9659,"(40.7829, -73.9654)",200.0,12.62,3060.0,34.0,26.0,12.62,3060.0,54.0,43.0
328,40.8063,-73.9157,"(40.7829, -73.9654)",200.0,4.55,1020.0,23.0,17.0,4.55,1020.0,25.0,20.0
329,40.7538,-73.974,"(40.7829, -73.9654)",200.0,2.74,840.0,13.0,12.0,2.74,840.0,18.0,14.0
330,40.7792,-73.9514,"(40.7829, -73.9654)",200.0,1.01,360.0,10.0,8.0,1.01,360.0,9.0,7.0
331,40.7621,-73.9638,"(40.7829, -73.9654)",200.0,2.01,600.0,10.0,9.0,2.01,600.0,14.0,11.0
332,40.7785,-73.9759,"(40.7829, -73.9654)",200.0,1.18,420.0,10.0,8.0,1.18,420.0,9.0,6.0
333,40.6906,-73.9827,"(40.7829, -73.9654)",200.0,10.99,2520.0,28.0,21.0,10.99,2520.0,48.0,38.0
334,40.764,-73.9799,"(40.7829, -73.9654)",200.0,2.07,720.0,11.0,10.0,2.07,720.0,14.0,11.0
335,40.7073,-74.0046,"(40.7829, -73.9654)",200.0,8.68,1680.0,28.0,27.0,8.68,1680.0,38.0,30.0
336,40.7802,-73.9504,"(40.7829, -73.9654)",200.0,1.06,420.0,10.0,8.0,1.06,420.0,9.0,7.0
337,40.7582,-73.9622,"(40.7829, -73.9654)",200.0,2.42,720.0,11.0,10.0,2.42,720.0,15.0,12.0
338,40.7348,-73.9865,"(40.7829, -73.9654)",200.0,6.25,1560.0,23.0,22.0,6.25,1560.0,32.0,25.0
339,40.7409,-73.9812,"(40.7829, -73.9654)",200.0,6.22,1140.0,21.0,20.0,6.22,1140.0,28.0,22.0
340,40.7606,-73.9963,"(40.7829, -73.9654)",200.0,3.38,900.0,14.0,13.0,3.38,900.0,19.0,15.0
341,40.7775,-73.9536,"(40.7829, -73.9654)",200.0,0.76,360.0,10.0,8.0,0.76,360.0,9.0,7.0
342,40.7081,-74.0065,"(40.7829, -73.9654)",200.0,8.84,1800.0,29.0,28.0,8.84,1800.0,39.0,31.0
343,40.7616,-73.9936,"(40.7829, -73.9654)",200.0,3.38,960.0,15.0,14.0,3.38,960.0,20.0,15.0
344,40.7487,-73.9901,"(40.7829, -73.9654)",200.0,4.85,1620.0,21.0,20.0,4.85,1620.0,29.0,23.0
345,40.8365,-73.9441,"(40.7829, -73.9654)",200.0,4.68,1020.0,13.0,9.0,4.68,1020.0,21.0,16.0
346,40.7993,-73.9625,"(40.7829, -73.9654)",200.0,1.45,420.0,10.0,8.0,1.45,420.0,9.0,6.0
347,40.7635,-73.9799,"(40.7829, -73.9654)",200.0,2.09,720.0,11.0,10.0,2.09,720.0,15.0,11.0
348,40.7528,-73.9709,"(40.7829, -73.9654)",200.0,4.52,900.0,16.0,15.0,4.52,900.0,22.0,17.0
349,40.7087,-73.955,"(40.7829, -73.9654)",200.0,7.28,2160.0,24.0,18.0,7.28,2160.0,39.0,31.0
350,40.7885,-73.9749,"(40.7829, -73.9654)",200.0,0.89,360.0,10.0,8.0,0.89,360.0,9.0,6.0
351,40.6882,-73.9615,"(40.7829, -73.9654)",200.0,11.38,2820.0,31.0,24.0,11.38,2820.0,51.0,41.0
352,40.7568,-73.9982,"(40.7829, -73.9654)",200.0,3.74,960.0,15.0,14.0,3.74,960.0,21.0,16.0
353,40.7756,-73.9846,"(40.7829, -73.9654)",200.0,1.61,540.0,9.0,8.0,1.61,540.0,13.0,10.0
354,40.7416,-73.9216,"(40.7829, -73.9654)",200.0,4.99,1920.0,23.0,17.0,4.99,1920.0,27.0,21.0
355,40.7562,-73.9964,"(40.7829, -73.9654)",200.0,3.85,960.0,15.0,15.0,3.85,960.0,23.0,18.0
356,40.8064,-73.9181,"(40.7829, -73.9654)",200.0,4.77,1500.0,24.0,18.0,4.77,1500.0,28.0,22.0
357,40.7462,-73.9757,"(40.7829, -73.9654)",200.0,5.01,1080.0,18.0,17.0,5.01,1080.0,25.0,20.0
358,40.7295,-73.9893,"(40.7829, -73.9654)",200.0,6.6,1680.0,24.0,23.0,6.6,1680.0,34.0,27.0
359,40.7619,-73.9854,"(40.7829, -73.9654)",200.0,2.4,780.0,12.0,11.0,2.4,780.0,17.0,13.0
360,40.7373,-74.0042,"(40.7829, -73.9654)",200.0,5.47,1800.0,23.0,22.0,5.47,1800.0,34.0,27.0
361,40.7447,-73.9774,"(40.7829, -73.9654)",200.0,5.31,1560.0,21.0,20.0,5.31,1560.0,30.0,23.0
362,40.7606,-73.9994,"(40.7829, -73.9654)",200.0,3.37,840.0,14.0,13.0,3.37,840.0,20.0,16.0
363,40.7084,-74.0008,"(40.7829, -73.9654)",200.0,8.66,1680.0,28.0,27.0,8.66,1680.0,35.0,28.0
364,40.6629,-73.9846,"(40.7829, -73.9654)",200.0,13.5,3060.0,43.0,34.0,13.5,3060.0,63.0,51.0
365,40.7716,-73.9812,"(40.7829, -73.9654)",200.0,1.46,540.0,9.0,8.0,1.46,540.0,12.0,9.0
366,40.7165,-73.9505,"(40.7829, -73.9654)",200.0,6.95,2220.0,26.0,19.0,6.95,2220.0,33.0,26.0
367,40.771,-73.9533,"(40.7829, -73.9654)",200.0,1.4,540.0,10.0,8.0,1.4,540.0,9.0,7.0
368,40.7725,-73.9819,"(40.7829, -73.9654)",200.0,1.74,540.0,9.0,8.0,1.74,540.0,13.0,10.0
369,40.7239,-73.9798,"(40.7829, -73.9654)",200.0,7.13,1140.0,22.0,21.0,7.13,1140.0,30.0,24.0
370,40.7787,-73.909,"(40.7829, -73.9654)",200.0,7.01,1860.0,30.0,23.0,7.01,1860.0,36.0,28.0
371,40.8309,-73.9486,"(40.7829, -73.9654)",200.0,4.37,840.0,12.0,8.0,4.37,840.0,21.0,16.0
372,40.7579,-73.9129,"(40.7829, -73.9654)",200.0,5.71,2040.0,24.0,18.0,5.71,2040.0,28.0,22.0
373,40.7284,-73.9992,"(40.7829, -73.9654)",200.0,8.17,1860.0,28.0,27.0,8.17,1860.0,39.0,31.0
374,40.7655,-73.9817,"(40.7829, -73.9654)",200.0,2.14,720.0,11.0,10.0,2.14,720.0,15.0,11.0
375,40.7439,-73.9971,"(40.7829, -73.9654)",200.0,5.35,1620.0,22.0,21.0,5.35,1620.0,30.0,24.0
376,40.7719,-73.9861,"(40.7829, -73.9654)",200.0,1.83,600.0,10.0,9.0,1.83,600.0,13.0,10.0
377,40.7847,-74.0059,"(40.7829, -73.9654)",200.0,7.85,1980.0,46.0,36.0,7.85,1980.0,47.0,38.0
378,40.708,-74.0149,"(40.7829, -73.9654)",200.0,10.12,1980.0,32.0,31.0,10.12,1980.0,37.0,30.0
379,40.7301,-73.9927,"(40.7829, -73.9654)",200.0,6.79,1860.0,26.0,25.0,6.79,1860.0,36.0,28.0
380,40.7233,-73.9946,"(40.7829, -73.9654)",200.0,7.93,1740.0,27.0,26.0,7.93,1740.0,38.0,30.0
381,40.7602,-73.9689,"(40.7829, -73.9654)",200.0,2.23,720.0,11.0,10.0,2.23,720.0,15.0,11.0
382,40.7454,-73.9845,"(40.7829, -73.9654)",200.0,3.35,1080.0,15.0,14.0,3.35,1080.0,21.0,16.0
383,40.7681,-73.9563,"(40.7829, -73.9654)",200.0,1.61,480.0,9.0,8.0,1.61,480.0,12.0,9.0
384,40.7678,-73.9915,"(40.7829, -73.9654)",200.0,2.33,720.0,11.0,10.0,2.33,720.0,15.0,12.0
385,40.7401,-73.9887,"(40.7829, -73.9654)",200.0,6.25,1560.0,23.0,22.0,6.25,1560.0,32.0,25.0
386,40.7327,-73.9931,"(40.7829, -73.9654)",200.0,6.79,1680.0,25.0,24.0,6.79,1680.0,34.0,27.0
387,40.7396,-74.0035,"(40.7829, -73.9654)",200.0,5.25,1620.0,22.0,21.0,5.25,1620.0,30.0,24.0
388,40.6907,-73.9216,"(40.7829, -73.9654)",200.0,14.42,3120.0,54.0,43.0,14.42,3120.0,56.0,45.0
389,40.86,-73.9052,"(40.7829, -73.9654)",200.0,7.39,2160.0,23.0,17.0,7.39,2160.0,28.0,22.0
390,40.7972,-73.9488,"(40.7829, -73.9654)",200.0,1.6,420.0,10.0,8.0,1.6,420.0,9.0,6.0
391,40.8539,-73.9318,"(40.7829, -73.9654)",200.0,6.23,1740.0,17.0,12.0,6.23,1740.0,25.0,19.0
392,40.7699,-73.9488,"(40.7829, -73.9654)",200.0,1.59,540.0,9.0,8.0,1.59,540.0,13.0,9.0
393,40.7624,-73.9964,"(40.7829, -73.9654)",200.0,3.23,780.0,13.0,12.0,3.23,780.0,18.0,14.0
394,40.7404,-73.929,"(40.7829, -73.9654)",200.0,4.78,1920.0,25.0,18.0,4.78,1920.0,26.0,21.0
395,40.6927,-73.986,"(40.7829, -73.9654)",200.0,10.38,2100.0,30.0,23.0,10.38,2100.0,39.0,31.0
396,40.7658,-73.9781,"(40.7829, -73.9654)",200.0,2.17,660.0,11.0,10.0,2.17,660.0,14.0,11.0
397,40.7351,-73.978,"(40.7829, -73.9654)",200.0,5.68,960.0,19.0,18.0,5.68,960.0,26.0,20.0
398,40.7365,-73.8676,"(40.7829, -73.9654)",200.0,7.82,2400.0,28.0,21.0,7.82,2400.0,39.0,31.0
399,40.7988,-73.9694,"(40.7829, -73.9654)",200.0,1.51,540.0,9.0,8.0,1.51,540.0,12.0,9.0
400,40.753,-73.9958,"(40.7829, -73.9654)",200.0,4.13,1020.0,16.0,15.0,4.13,1020.0,22.0,17.0
401,40.7864,-73.9421,"(40.7829, -73.9654)",200.0,1.97,720.0,11.0,10.0,1.97,720.0,14.0,11.0
402,40.7976,-73.968,"(40.7829, -73.9654)",200.0,1.62,420.0,10.0,8.0,1.62,420.0,9.0,6.0
403,40.7383,-74.0006,"(40.7829, -73.9654)",200.0,5.4,1800.0,23.0,22.0,5.4,1800.0,31.0,25.0
404,40.7617,-73.9617,"(40.7829, -73.9654)",200.0,2.19,660.0,11.0,10.0,2.19,660.0,14.0,11.0
405,40.7297,-74.004,"(40.7829, -73.9654)",200.0,5.8,1620.0,23.0,22.0,5.8,1620.0,33.0,26.0
406,40.7717,-73.9518,"(40.7829, -73.9654)",200.0,1.34,420.0,10.0,8.0,1.34,420.0,9.0,7.0
407,40.7957,-73.9705,"(40.7829, -73.9654)",200.0,1.47,480.0,10.0,8.0,1.47,480.0,9.0,6.0
408,40.7401,-73.9822,"(40.7829, -73.9654)",200.0,6.09,1200.0,21.0,20.0,6.09,1200.0,29.0,23.0
409,40.7594,-73.9712,"(40.7829, -73.9654)",200.0,2.4,780.0,12.0,11.0,2.4,780.0,16.0,12.0
410,40.7061,-74.0111,"(40.7829, -73.9654)",200.0,9.57,1860.0,31.0,30.0,9.57,1860.0,36.0,29.0
411,40.8713,-73.9148,"(40.7829, -73.9654)",200.0,8.34,1800.0,20.0,15.0,8.34,1800.0,28.0,22.0
412,40.8266,-73.9398,"(40.7829, -73.9654)",200.0,3.88,900.0,11.0,8.0,3.88,900.0,20.0,15.0
413,40.7803,-73.9466,"(40.7829, -73.9654)",200.0,1.45,540.0,9.0,8.0,1.45,540.0,12.0,9.0
414,40.6661,-73.9882,"(40.7829, -73.9654)",200.0,13.37,3000.0,42.0,33.0,13.37,3000.0,62.0,50.0
415,40.7035,-74.0109,"(40.7829, -73.9654)",200.0,9.34,1800.0,30.0,29.0,9.34,1800.0,35.0,28.0
416,40.7437,-73.9851,"(40.7829, -73.9654)",200.0,6.4,1680.0,24.0,23.0,6.4,1680.0,33.0,26.0
417,40.7454,-73.9776,"(40.7829, -73.9654)",200.0,5.16,1140.0,19.0,18.0,5.16,1140.0,26.0,20.0
418,40.7192,-73.9828,"(40.7829, -73.9654)",200.0,7.5,1620.0,26.0,25.0,7.5,1620.0,32.0,26.0
419,40.7067,-74.0101,"(40.7829, -73.9654)",200.0,9.06,1920.0,30.0,29.0,9.06,1920.0,39.0,31.0
420,40.7334,-74.0047,"(40.7829, -73.9654)",200.0,5.64,1740.0,23.0,22.0,5.64,1740.0,33.0,26.0
421,40.7348,-73.9865,"(40.7829, -73.9654)",200.0,6.25,1620.0,23.0,22.0,6.25,1620.0,33.0,26.0
422,40.7779,-73.9515,"(40.7829, -73.9654)",200.0,0.89,300.0,10.0,8.0,0.89,300.0,9.0,7.0
423,40.7658,-73.9171,"(40.7829, -73.9654)",200.0,6.75,1980.0,34.0,26.0,6.75,1980.0,37.0,30.0
424,40.7638,-73.9941,"(40.7829, -73.9654)",200.0,3.29,900.0,14.0,13.0,3.29,900.0,19.0,15.0
425,40.8025,-73.9587,"(40.7829, -73.9654)",200.0,1.64,480.0,9.0,8.0,1.64,480.0,12.0,9.0
426,40.753,-73.9695,"(40.7829, -73.9654)",200.0,4.55,960.0,17.0,16.0,4.55,960.0,23.0,18.0
427,40.7723,-73.9587,"(40.7829, -73.9654)",200.0,1.16,360.0,10.0,8.0,1.16,360.0,9.0,7.0
428,40.7062,-74.0099,"(40.7829, -73.9654)",200.0,9.05,1920.0,30.0,29.0,9.05,1920.0,39.0,31.0
429,40.7231,-74.0044,"(40.7829, -73.9654)",200.0,6.46,1980.0,26.0,25.0,6.46,1980.0,38.0,30.0
430,40.7213,-73.9952,"(40.7829, -73.9654)",200.0,7.99,1860.0,28.0,27.0,7.99,1860.0,38.0,31.0
431,40.8247,-73.949,"(40.7829, -73.9654)",200.0,4.17,960.0,12.0,8.0,4.17,960.0,21.0,16.0
432,40.7105,-73.9532,"(40.7829, -73.9654)",200.0,7.37,2160.0,23.0,17.0,7.37,2160.0,39.0,31.0
