lat,lng,avg_yelp_review
40.7436,-73.9919,4.3
40.706,-74.0088,4.3
40.7395,-73.9814,4.45
40.7413,-73.9781,4.5
40.739,-73.9821,4.45
40.7723,-73.953,4.4
40.7959,-73.9495,4.35
40.7453,-73.9844,4.4
40.6802,-73.9092,4.25
40.7514,-73.9864,4.25
40.774,-73.9531,4.5
40.759,-73.965,4.25
40.8438,-73.9401,4.4
40.7239,-73.9901,4.55
40.7739,-73.9478,4.4
40.6633,-73.9824,4.3
40.7057,-74.0085,4.3
40.7862,-73.944,4.4
40.7178,-73.9906,4.5
40.7387,-74.0019,4.6
40.7514,-73.9866,4.25
40.7859,-73.9755,4.3
40.8019,-73.9637,4.25
40.7363,-73.9794,4.45
40.7715,-73.993,4.15
40.7216,-73.9927,4.45
40.7005,-73.8811,4.4
40.7332,-74.0047,4.55
40.745,-74.0011,4.6
40.7368,-74.0075,4.65
40.7582,-73.9906,4.5
40.6941,-73.9829,4.3
40.7288,-74.0031,4.45
40.7901,-73.9747,4.25
40.8354,-73.9392,4.2
40.7664,-73.9563,4.4
40.7665,-73.9606,4.4
40.7696,-73.9567,4.35
40.7818,-73.9526,4.5
40.7746,-73.99,4.1
40.7452,-73.9916,4.35
40.7482,-74.0051,4.55
40.7586,-73.9938,4.55
40.7652,-73.9897,4.5
40.7634,-73.9638,4.35
40.7062,-74.0095,4.3
40.7739,-73.9478,4.4
40.7422,-73.9824,4.45
40.7102,-74.0107,4.35
40.7528,-73.9709,4.3
40.7759,-73.9528,4.45
40.7974,-73.9708,4.05
40.7888,-73.9549,4.2
40.5845,-73.9325,3.125
40.7387,-74.0092,4.55
40.8699,-73.9172,4.4
40.7862,-73.9423,4.3
40.803,-73.9664,4.25
40.6895,-73.9566,4.45
40.769,-73.9289,4.3
40.7989,-73.9535,4.35
40.7482,-73.9808,4.4
40.6874,-73.9449,4.4
40.7321,-74.0028,4.55
40.7385,-73.9948,4.4
40.7109,-74.0056,4.4
40.7638,-73.9891,4.5
40.7664,-73.9863,4.5
40.7588,-73.9918,4.55
40.7227,-73.9891,4.6
40.6778,-73.9635,4.45
40.839,-73.9271,3.38888888889
40.7983,-73.9631,4.25
40.7317,-73.9821,4.4
40.7245,-73.9895,4.55
40.7166,-74.0107,4.5
40.7555,-73.8243,4.3
40.6847,-74.0007,4.45
40.7406,-73.9809,4.45
40.7608,-73.9861,4.35
40.7231,-74.0044,4.3
40.746,-73.9548,4.3
40.7494,-73.9882,4.25
40.8209,-73.9436,4.35
40.7298,-74.0005,4.5
40.7391,-73.9936,4.45
40.7056,-73.9209,4.55
40.7471,-73.9723,4.25
40.6862,-73.927,4.35
40.7112,-73.9465,4.6
40.7262,-74.0037,4.4
40.7516,-73.969,4.25
40.7572,-73.9649,4.25
40.7431,-73.9978,4.3
40.7444,-73.9806,4.5
40.7651,-73.9874,4.5
40.6619,-73.9873,4.4
40.7703,-73.9592,4.35
40.7229,-74.004,4.3
40.7248,-73.9885,4.6
40.6887,-73.9851,4.4
40.7784,-73.9523,4.5
40.6895,-73.9095,4.35
40.7257,-74.0028,4.35
40.7066,-74.0118,4.45
40.7088,-74.0059,4.35
40.7739,-73.9529,4.5
40.7424,-73.9823,4.45
40.7419,-73.9949,4.35
40.7759,-73.9528,4.45
40.7766,-73.9467,4.45
40.8439,-73.9413,4.4
40.7075,-74.0059,4.35
40.7121,-74.0086,4.45
40.7291,-74.2224,3.45
40.7085,-74.0165,4.5
40.746,-73.9754,4.45
40.7975,-73.934,4.5
40.6072,-73.9849,4.2
40.8062,-73.9453,4.4
40.7618,-73.9921,4.5
40.7083,-74.0061,4.3
40.8026,-73.9655,4.25
40.7306,-74.0092,4.5
40.7645,-73.984,4.45
40.7045,-74.0089,4.3
40.7771,-73.9445,4.4
40.6879,-73.9999,4.35
40.7521,-73.9702,4.25
40.7176,-73.9531,4.5
40.7514,-73.9862,4.25
40.7095,-73.8302,4.1
40.7199,-73.9973,4.35
40.773,-73.9571,4.3
40.8161,-73.942,4.25
40.8208,-73.9558,4.1
40.8299,-73.9415,4.4
40.7468,-73.8819,4.35
40.7682,-73.9606,4.45
40.7766,-73.9462,4.5
40.7187,-73.9855,4.55
40.7445,-73.9949,4.3
40.7098,-74.0091,4.35
40.7777,-73.9561,4.25
40.7477,-73.994,4.2
40.7413,-73.9825,4.45
40.7073,-74.0046,4.35
40.7098,-74.0179,4.45
40.7228,-73.9846,4.6
40.7827,-73.9461,4.5
40.8457,-73.9401,4.35
40.8234,-73.9406,4.35
40.7182,-73.9639,4.4
40.7465,-73.9771,4.4
40.7612,-73.9879,4.45
40.7365,-74.0078,4.65
40.6968,-73.9829,4.25
40.7489,-73.9765,4.5
40.655,-73.9762,4.15
40.7611,-73.9504,4.2
40.7081,-74.0013,4.2
40.7035,-73.9897,4.4
40.8257,-73.9523,4.25
40.7332,-73.996,4.45
40.7359,-74.0056,4.6
40.7863,-73.971,4.25
40.7056,-74.0162,4.55
40.7928,-73.9748,4.25
40.7274,-73.9898,4.5
40.7806,-73.9489,4.4
40.7857,-73.9498,4.4
40.7694,-73.9509,4.4
40.7216,-73.9819,4.65
40.775,-73.9512,4.45
40.7479,-73.9739,4.35
40.7437,-73.9847,4.4
40.7301,-74.0003,4.5
40.7442,-73.9986,4.45
40.7411,-73.9758,4.5
40.7261,-73.8486,4.2
40.7454,-73.9776,4.4
40.7055,-74.0105,4.4
40.7769,-73.9456,4.4
40.7252,-73.9942,4.35
40.733,-74.0056,4.6
40.8034,-73.9545,4.3
40.7068,-73.9906,4.45
40.7559,-73.9658,4.3
40.7389,-73.9878,4.4
40.7761,-73.963,4.25
40.6905,-73.9668,4.45
40.7803,-73.9533,4.4
40.7659,-73.9315,4.1
40.7647,-73.9914,4.5
40.7262,-73.9843,4.6
40.7216,-73.857,4.3
40.7073,-74.0175,4.55
40.7797,-73.9827,4.1
40.7452,-73.9916,4.35
40.8032,-73.9569,4.3
40.7938,-73.969,4.1
40.722,-73.9819,4.65
40.7601,-73.9901,4.45
40.7466,-73.9779,4.4
40.7053,-74.0161,4.45
40.6782,-73.9191,4.3
40.7782,-73.9482,4.35
40.7965,-73.9619,4.25
40.7651,-73.9866,4.5
40.7488,-73.977,4.45
40.8113,-73.9462,4.35
40.733,-73.9881,4.45
40.7734,-73.9544,4.4
40.7287,-73.9856,4.6
40.8292,-73.9406,4.4
40.7328,-74.0089,4.5
40.6123,-74.0321,4.15
40.706,-74.0098,4.3
40.7541,-73.9663,4.3
40.7113,-74.0176,4.4
40.7326,-73.9749,4.25
40.7487,-73.9901,4.3
40.7399,-74.0036,4.6
40.7753,-73.9475,4.5
40.7113,-74.0176,4.4
40.7925,-73.9401,4.55
40.7176,-73.9531,4.5
40.7091,-74.0055,4.4
40.7817,-73.9497,4.4
40.773,-73.9506,4.45
40.7405,-73.9996,4.3
40.691,-73.9976,4.25
40.7233,-73.9884,4.55
40.7675,-73.9901,4.4
40.7677,-73.9834,4.3
40.718,-74.0112,4.35
40.7795,-73.9501,4.4
40.8476,-73.9372,4.4
40.7449,-73.9779,4.4
40.8157,-73.9368,4.1
40.7976,-73.968,4.2
40.7801,-73.9544,4.35
40.7248,-73.9922,4.45
40.7488,-73.977,4.45
40.8015,-73.9668,4.25
40.7475,-73.9779,4.4
40.7465,-73.9803,4.45
40.7084,-74.0151,4.45
40.7802,-73.98,4.15
40.7133,-73.9507,4.6
40.8015,-73.9627,4.25
40.7735,-73.9065,4.4
40.711,-74.0051,4.4
40.7448,-74.0052,4.6
40.7393,-73.8263,3.8
40.7689,-73.9548,4.45
40.7252,-73.9408,4.2
40.7476,-73.976,4.45
40.7456,-74.0053,4.6
40.7282,-73.9892,4.6
40.8193,-73.9466,4.2
40.7399,-73.9805,4.5
40.732,-74.0019,4.55
40.7344,-74.0001,4.55
40.7639,-73.989,4.5
40.7285,-74.0,4.4
40.6695,-73.9234,4.5
40.7364,-73.9809,4.4
40.7359,-74.0062,4.65
40.7564,-73.9631,4.25
40.7282,-73.8733,4.2
40.775,-73.9511,4.4
40.7053,-74.0062,4.25
40.773,-73.9507,4.45
40.7515,-73.9413,4.35
40.773,-73.9558,4.35
40.6743,-73.9991,4.4
40.7469,-73.9802,4.45
40.7604,-73.9686,4.4
40.7813,-73.9525,4.5
40.7517,-73.969,4.25
40.7141,-74.0096,4.4
40.7608,-73.9891,4.5
40.7687,-73.9679,4.25
40.8034,-73.9576,4.35
40.7754,-73.9465,4.5
40.6437,-73.9724,4.35
40.7366,-73.9826,4.4
40.7076,-74.0054,4.3
40.7724,-73.9544,4.35
40.8243,-73.9438,4.35
40.7079,-74.0145,4.45
40.7583,-73.9908,4.45
40.7856,-73.9547,4.25
40.7338,-73.9989,4.55
40.7806,-73.9545,4.3
40.7396,-73.9815,4.45
40.7477,-73.9757,4.5
40.7656,-73.9905,4.5
40.7701,-73.955,4.35
40.751,-73.9703,4.3
40.7681,-73.9664,4.2
40.7338,-73.9865,4.3
40.7773,-73.9476,4.4
40.7656,-73.9256,4.6
40.7647,-73.959,4.4
40.7073,-73.9664,4.4
40.7902,-73.9677,4.1
40.7205,-73.852,4.05
40.769,-73.9436,3.9
40.7829,-73.977,4.2
40.7656,-73.9886,4.5
40.8042,-73.9482,4.3
40.7277,-73.8154,4.1
40.7332,-74.0028,4.55
40.7196,-74.0109,4.35
40.7853,-73.9803,4.15
40.6788,-73.9507,4.35
40.7056,-74.0134,4.4
40.7516,-73.969,4.25
40.7313,-74.002,4.55
40.7492,-73.9731,4.4
40.7396,-73.9816,4.45
40.7708,-73.9495,4.4
40.7095,-74.0084,4.35
40.7174,-73.9617,4.4
40.7696,-73.9045,4.25
40.7743,-73.9875,4.2
40.7456,-73.9905,4.4
40.7339,-73.9925,4.4
40.8696,-73.9174,4.4
40.7805,-73.947,4.4
40.7513,-73.9721,4.3
40.7844,-73.9708,4.3
40.7389,-73.9787,4.45
40.8521,-73.9413,4.3
40.7321,-73.9924,4.35
40.6447,-73.9473,4.1
40.7266,-73.978,4.6
40.7702,-73.9805,4.35
40.8005,-73.9704,4.1
40.7618,-73.9626,4.35
40.749,-73.9797,4.4
40.7661,-73.9636,4.4
40.7425,-73.9789,4.5
40.7722,-73.9495,4.4
40.7459,-73.9572,4.45
40.7208,-73.9892,4.55
40.7621,-73.9495,3.8
40.7378,-73.9877,4.4
40.776,-73.9556,4.4
40.7084,-74.0066,4.3
40.8006,-73.9691,4.2
40.7549,-73.9689,4.3
40.7775,-73.9458,4.45
40.7821,-73.9464,4.5
40.7386,-73.9818,4.45
40.6699,-73.9335,4.2
40.7389,-73.9929,4.4
40.8642,-73.9215,4.5
40.6969,-73.983,4.25
40.8212,-73.9395,4.35
40.7074,-74.0081,4.3
40.7301,-73.9927,4.45
40.761,-73.999,4.25
40.6959,-73.9024,4.45
40.7265,-73.9877,4.65
40.7639,-73.963,4.4
40.69,-73.9919,4.35
40.7372,-73.9799,4.45
40.7637,-73.9911,4.5
40.6533,-73.9631,4.45
40.7699,-73.9596,4.35
40.644,-73.9749,4.35
40.7673,-73.9574,4.4
40.7728,-73.9591,4.35
40.7636,-73.9879,4.4
40.759,-73.965,4.25
40.7067,-74.018,4.55
40.7729,-73.9566,4.3
40.6668,-73.9615,4.5
40.7488,-73.9868,4.3
40.7084,-74.0057,4.35
40.7573,-73.9651,4.25
40.7629,-73.9618,4.35
40.8303,-73.9435,4.4
40.7475,-74.0047,4.6
40.7339,-73.9765,4.3
40.7236,-74.0106,4.45
40.7694,-73.9261,4.55
40.7752,-73.9807,4.05
40.7489,-73.9765,4.5
40.7502,-73.9778,4.3
40.7381,-73.9961,4.4
40.7332,-74.0047,4.55
40.7597,-73.9929,4.55
40.757,-73.9642,4.25
40.761,-73.999,4.25
40.747,-73.9798,4.45
40.6279,-74.0241,4.5
40.7674,-73.9837,4.35
40.8115,-73.946,4.35
40.7681,-73.9563,4.4
40.7356,-73.9818,4.3
40.7448,-73.9947,4.3
40.7547,-73.9939,4.5
40.7242,-73.9824,4.65
40.7242,-73.9824,4.65
40.7647,-73.9913,4.5
40.703,-73.9908,4.4
40.8366,-73.9416,4.35
40.6625,-73.9843,4.3
40.7321,-73.9859,4.55
40.7556,-73.9922,4.55
40.72,-73.8357,4.0
40.7389,-73.9818,4.45
40.7831,-73.9837,4.05
40.7386,-73.9878,4.45
40.804,-73.9605,4.35
40.7956,-73.9353,4.45
40.7386,-73.9819,4.45
40.7208,-73.9878,4.6
40.7465,-73.9565,4.4
40.761,-73.9935,4.5
40.7651,-73.9874,4.5
40.753,-73.9695,4.25
40.761,-73.999,4.25
40.738,-73.9875,4.4
40.703,-73.8309,4.3
40.7376,-73.976,4.3
40.7606,-73.9677,4.35
40.7295,-73.9785,4.6
40.7595,-73.989,4.45
40.7322,-73.9863,4.55
40.8374,-73.9437,4.35
40.7337,-73.9865,4.3
40.7297,-74.004,4.55
40.7771,-73.9445,4.4
40.688,-73.9913,4.3
40.7342,-73.9902,4.3
40.7673,-73.9922,4.4
40.7515,-73.9413,4.35
40.7233,-73.9915,4.55
40.66,-73.9923,4.55
40.7231,-73.9938,4.45
40.7462,-74.0012,4.6
40.7586,-73.9838,4.4
40.7474,-73.9966,4.25
40.7667,-73.9559,4.4
40.7801,-73.9475,4.4
40.8271,-73.9397,4.35
40.7214,-73.9844,4.6
40.7349,-73.9863,4.3
40.78,-73.9513,4.45
40.7709,-73.9917,4.2
40.7826,-73.9572,4.1
40.7797,-73.9446,4.45
40.7032,-73.9914,4.4
40.6708,-73.9875,4.45
40.7659,-73.9574,4.4
40.8035,-73.9536,4.4
40.7957,-73.9705,4.05
40.7236,-74.0106,4.45
40.7407,-73.9804,4.5
40.7982,-73.9601,4.25
40.7468,-73.9903,4.35
40.7383,-74.0016,4.6
40.7724,-73.9544,4.35
40.7267,-73.9773,4.4
40.76,-73.9226,4.35
40.8345,-73.8605,4.2
40.7784,-73.9491,4.4
40.7785,-73.9548,4.4
40.771,-73.9876,4.25
40.7772,-73.9564,4.3
40.773,-73.9478,4.35
40.7894,-73.9764,4.25
40.7278,-73.9801,4.65
40.7416,-73.9829,4.45
40.8368,-73.9384,4.3
40.7817,-73.9475,4.35
40.7477,-74.0009,4.55
40.7743,-73.9875,4.2
40.8004,-73.9551,4.35
40.7696,-73.9567,4.35
40.7649,-73.99,4.5
40.7625,-73.9864,4.4
40.7216,-73.842,4.15
40.7598,-73.9933,4.55
40.7565,-73.9649,4.35
40.8455,-73.9415,4.35
40.7391,-73.9964,4.4
40.8136,-73.949,4.25
40.752,-73.9946,4.25
40.7215,-73.981,4.65
40.7988,-73.9384,4.55
40.7779,-73.9525,4.5
40.7856,-73.9498,4.4
40.7384,-73.9975,4.45
40.6909,-73.9457,4.15
40.742,-73.9841,4.4
40.8548,-73.8666,4.05
40.787,-73.9509,4.35
40.6842,-73.9143,4.45
40.7621,-73.991,4.5
40.7447,-73.9741,4.35
40.7448,-73.9823,4.4
40.8373,-73.9466,4.2
40.8199,-73.9531,4.2
40.7813,-73.9525,4.5
40.771,-73.9553,4.35
40.7722,-73.9585,4.35
40.7461,-73.9757,4.45
40.7929,-73.9506,4.35
40.7446,-73.974,4.35
40.7646,-73.9751,4.4
40.5758,-73.9547,4.15
40.7885,-73.9412,4.55
40.7087,-74.0057,4.35
40.7389,-73.9929,4.4
40.7606,-73.9658,4.3
40.7061,-74.0111,4.4
40.6734,-73.9608,4.6
40.7478,-74.0008,4.5
40.7236,-74.0106,4.45
40.7231,-74.0045,4.3
40.7539,-73.9677,4.3
40.745,-73.9863,4.35
40.7481,-73.9748,4.45
40.8369,-73.9416,4.35
40.7322,-73.9987,4.5
40.7162,-74.0155,4.15
40.7751,-73.9847,4.1
40.7645,-73.9601,4.4
40.7572,-73.9648,4.25
40.8135,-73.9559,4.1
40.5956,-73.7555,4.2
40.7794,-73.9478,4.4
40.6926,-73.9691,4.45
40.7695,-73.9561,4.4
40.7733,-73.9902,4.15
40.7103,-74.0101,4.35
40.7096,-73.8189,3.7
40.7694,-73.9564,4.4
40.7646,-73.9871,4.45
40.7845,-73.9487,4.4
40.756,-73.9696,4.35
40.6664,-73.9906,4.5
40.7039,-74.0098,4.3
40.725,-73.9517,4.5
40.6954,-73.934,4.35
40.7231,-74.0044,4.3
40.7728,-73.9591,4.35
40.7449,-73.9777,4.35
40.7779,-73.9515,4.5
40.7383,-74.0026,4.6
40.7444,-73.9754,4.5
40.7295,-73.9893,4.45
40.7676,-73.9549,4.4
40.7284,-73.9763,4.5
40.6589,-73.951,4.2
40.7697,-73.9499,4.45
40.6754,-73.9492,4.35
40.7943,-73.9339,4.5
40.789,-73.9756,4.25
40.7763,-73.9546,4.4
40.7291,-73.9895,4.5
40.8157,-73.9592,4.05
40.784,-73.9788,4.2
40.7506,-74.0024,4.35
40.7555,-73.9695,4.35
40.7611,-73.9989,4.25
40.7744,-73.9555,4.35
40.7269,-73.985,4.6
40.8653,-73.9208,4.5
40.7347,-74.0009,4.6
40.7723,-73.958,4.35
40.7792,-73.9514,4.4
40.7648,-73.9843,4.45
40.7823,-73.951,4.45
40.6947,-73.9391,4.15
40.8465,-73.849,4.35
40.7551,-73.993,4.55
40.7587,-73.9838,4.4
40.8694,-73.906,3.8
40.7784,-73.9476,4.4
40.7587,-73.9111,4.45
40.7816,-73.9559,4.2
40.737,-74.0016,4.6
40.7203,-73.9789,4.6
40.7247,-73.9784,4.6
40.7413,-73.9757,4.5
40.7367,-74.0031,4.55
40.6922,-73.9493,4.25
40.7953,-73.9667,4.15
40.7791,-73.9763,4.2
40.8119,-73.9406,4.3
40.7093,-74.016,4.45
40.7252,-73.9947,4.35
40.7731,-73.9511,4.4
40.7788,-73.9806,4.15
40.7119,-73.8173,3.75
40.7311,-74.0045,4.55
40.7844,-73.9497,4.45
40.7968,-73.9486,4.3
40.7904,-73.9727,4.15
40.7198,-73.9892,4.5
40.7233,-73.9945,4.45
40.7694,-73.9603,4.4
40.7993,-73.9625,4.25
40.7707,-73.9492,4.4
40.7682,-73.9501,4.45
40.7686,-73.9867,4.3
40.7274,-73.9787,4.6
40.7366,-73.9933,4.4
40.7156,-74.0059,4.4
40.6518,-73.9518,4.1
40.7817,-73.9825,4.1
40.7712,-73.9813,4.3
40.7169,-74.0149,4.25
40.7575,-73.9625,4.3
40.742,-73.879,4.3
40.6969,-73.983,4.25
40.7609,-73.986,4.35
40.7601,-73.9659,4.3
40.7257,-73.978,4.6
40.7456,-73.9785,4.45
40.7298,-73.9994,4.45
40.7052,-74.008,4.3
40.7336,-74.0017,4.55
40.748,-73.886,4.35
40.7068,-74.0083,4.3
40.7651,-73.9866,4.5
40.7674,-73.9151,4.45
40.7065,-74.0077,4.25
40.797,-73.9625,4.25
40.7867,-73.9515,4.35
40.7216,-73.9808,4.65
40.7528,-73.9709,4.3
40.7749,-73.9782,4.2
40.7391,-73.9963,4.35
40.7619,-73.9639,4.3
40.7297,-73.9832,4.6
40.73,-73.9804,4.55
40.7225,-73.9892,4.6
40.7329,-73.9751,4.25
40.6862,-73.9996,4.35
40.7383,-73.9944,4.4
40.7272,-73.9916,4.5
40.7184,-73.9552,4.4
40.7593,-73.9628,4.25
40.7556,-73.9668,4.3
40.7298,-73.9855,4.55
40.795,-73.9415,4.55
40.7743,-73.9789,4.15
40.7543,-73.9685,4.3
40.7394,-73.9915,4.3
40.71,-74.0143,4.4
40.7382,-74.0015,4.6
40.7699,-73.9519,4.4
40.6969,-73.983,4.25
40.7617,-73.9209,4.5
40.7633,-73.9849,4.3
40.7679,-73.9598,4.4
40.6899,-73.9941,4.2
40.8022,-73.9449,4.4
40.7742,-73.9555,4.35
40.7705,-73.9249,4.5
40.7239,-74.0036,4.25
40.6681,-73.9547,4.55
40.7376,-73.9828,4.45
40.7682,-73.987,4.3
40.7816,-73.9548,4.3
40.7936,-73.9731,4.3
40.7426,-73.9782,4.45
40.7765,-73.951,4.5
40.7206,-73.9883,4.5
40.7602,-73.9689,4.4
40.7082,-74.0054,4.3
40.7664,-73.9863,4.5
40.7742,-73.9797,4.15
40.7704,-73.948,4.25
40.7803,-73.9509,4.4
40.7344,-73.9823,4.3
40.7067,-74.0071,4.25
40.7865,-73.9423,4.4
40.7307,-73.9834,4.55
40.7583,-73.9642,4.3
40.7957,-73.9705,4.05
40.7748,-73.9475,4.45
40.7406,-73.9809,4.45
40.7274,-73.9807,4.65
40.7661,-73.9859,4.45
40.776,-73.9831,4.05
40.7438,-73.9984,4.35
40.7801,-73.9516,4.45
40.7785,-73.9883,4.15
40.7795,-73.9482,4.4
40.7462,-73.9759,4.45
40.7471,-73.9416,4.25
40.7104,-74.0096,4.35
40.768,-73.9534,4.4
40.7771,-73.9558,4.35
40.7237,-73.9853,4.6
40.7395,-73.9814,4.45
40.747,-73.9864,4.35
40.749,-73.9958,4.25
40.7306,-73.9837,4.55
40.8015,-73.9697,4.1
40.7701,-73.9484,4.25
40.7081,-74.0065,4.3
40.7383,-74.0015,4.6
40.7278,-73.9809,4.65
40.7991,-73.9616,4.25
40.7505,-74.0022,4.35
40.7564,-73.9945,4.55
40.8683,-73.8832,4.0
40.8464,-73.939,4.45
40.7388,-74.0019,4.6
40.7372,-74.0049,4.6
40.8163,-73.9416,4.3
40.7448,-74.0053,4.6
40.7255,-73.95,4.5
40.6761,-73.9459,4.4
40.7704,-73.9586,4.35
40.7521,-73.9743,4.2
40.7195,-74.0026,4.35
40.7804,-73.9499,4.4
40.7269,-73.9787,4.6
40.8331,-73.9439,4.35
40.7393,-73.9995,4.45
40.8561,-73.9282,4.1
40.7203,-73.9932,4.4
40.7895,-73.9472,4.4
40.7213,-73.9822,4.65
40.7772,-73.958,4.3
40.6368,-73.9722,4.1
40.74,-73.9806,4.45
40.7427,-73.9957,4.35
40.7572,-73.9657,4.25
40.7492,-73.9789,4.45
40.8175,-73.9408,4.3
40.7999,-73.961,4.25
40.7768,-73.9518,4.5
40.7769,-73.952,4.5
40.7696,-73.9886,4.3
40.7447,-73.9996,4.4
40.7887,-73.9807,4.1
40.7838,-73.9534,4.4
40.6883,-73.9609,4.5
40.6621,-73.9793,4.2
40.711,-74.0072,4.4
40.7866,-73.9504,4.35
40.7356,-74.0057,4.6
40.7562,-73.9968,4.45
40.7392,-73.9948,4.4
40.7424,-73.9999,4.55
40.7678,-73.9671,4.2
40.7315,-73.9875,4.6
40.6592,-73.9624,4.2
40.778,-73.9512,4.5
40.7802,-73.9797,4.15
40.743,-73.9805,4.5
40.7976,-73.9724,4.0
40.7517,-73.9694,4.25
40.652,-73.9426,4.25
40.7756,-73.9507,4.5
40.7777,-73.9462,4.45
40.8553,-73.9312,4.2
39.8395,-86.1527,3.83333333333
40.7599,-73.9604,4.2
40.7962,-73.9342,4.5
40.7482,-73.9892,4.3
40.7069,-74.0152,4.35
40.7636,-73.9879,4.4
40.7779,-73.9525,4.5
40.7704,-73.9566,4.3
40.735,-73.9985,4.55
40.8,-73.9656,4.25
40.7099,-74.0094,4.35
40.7668,-73.962,4.45
40.6732,-73.9416,4.2
40.7334,-74.0047,4.55
40.7658,-73.9826,4.45
40.7339,-73.9988,4.5
40.7477,-73.8885,4.4
40.7437,-74.0064,4.6
40.7448,-73.9909,4.4
40.7537,-73.974,4.35
40.7289,-73.9757,4.45
40.8148,-73.9599,4.1
40.7645,-73.984,4.45
40.7304,-74.0051,4.55
40.7494,-73.9875,4.25
40.7416,-73.9985,4.25
40.7827,-73.9827,4.1
40.7806,-73.9829,4.15
40.718,-74.0112,4.35
40.773,-73.9507,4.45
40.7535,-73.9648,4.2
40.7717,-73.9518,4.35
40.7783,-73.9523,4.5
40.7313,-74.0029,4.55
40.7486,-73.9903,4.25
40.6739,-73.9658,4.4
40.6908,-73.9192,4.1
40.7238,-73.9898,4.55
40.7579,-73.9653,4.25
40.769,-73.9597,4.45
40.7645,-73.9877,4.45
40.7074,-73.8151,4.0
40.6843,-73.9499,4.5
40.7866,-73.9512,4.35
40.7679,-73.9916,4.4
40.6883,-73.9609,4.5
40.7166,-74.0049,4.4
40.7388,-73.9832,4.4
40.7671,-73.9529,4.4
40.7758,-73.9506,4.5
40.7686,-73.9211,4.6
40.742,-73.9945,4.3
40.7578,-73.9839,4.4
40.7096,-73.9553,4.6
40.7776,-73.9836,4.1
40.7047,-74.0076,4.3
40.7421,-73.9835,4.4
40.7674,-73.9903,4.4
40.7405,-73.9767,4.45
40.753,-74.0037,4.45
40.757,-73.9642,4.25
40.7267,-73.8607,4.15
40.7447,-73.9782,4.45
40.7726,-73.926,4.5
40.7771,-73.9558,4.35
40.7311,-74.0045,4.55
40.8234,-73.9406,4.35
40.7708,-73.9576,4.3
40.7687,-73.9292,4.25
40.7027,-73.92,4.55
40.706,-73.8324,4.3
40.8024,-73.9651,4.25
40.7238,-73.9902,4.55
40.7301,-73.9766,4.4
40.7556,-73.9957,4.55
40.7343,-73.9822,4.35
40.7751,-73.9886,4.15
40.7511,-73.8705,4.2
40.7709,-73.9917,4.2
40.7397,-73.9979,4.25
40.7776,-73.9554,4.35
40.7464,-73.9725,4.3
40.7547,-73.981,4.2
40.7784,-73.9523,4.5
40.8857,-73.9143,4.05
40.7421,-73.9836,4.4
40.7382,-73.9843,4.4
40.8383,-73.944,4.35
40.742,-73.9969,4.25
40.6909,-73.9911,4.35
40.729,-73.9768,4.55
40.7218,-73.9979,4.3
40.7637,-73.9847,4.35
40.7544,-73.9721,4.35
40.7302,-73.8646,4.2
40.7788,-73.9538,4.35
40.7736,-73.9067,4.4
40.7544,-73.9926,4.55
40.6715,-73.9595,4.6
40.7699,-73.9484,4.25
40.7164,-73.8439,4.15
40.7642,-73.9939,4.45
40.8374,-73.9437,4.35
40.7957,-73.9727,4.05
40.7689,-73.9547,4.45
40.7618,-73.9598,4.35
40.6905,-73.9546,4.45
40.762,-73.9638,4.3
40.7214,-73.9935,4.35
40.7051,-74.0078,4.3
40.7802,-73.9565,4.15
40.7374,-73.9988,4.55
40.7648,-73.99,4.5
40.7404,-73.9814,4.45
40.7944,-73.9715,4.3
40.789,-73.9478,4.3
40.7357,-73.9864,4.35
40.9154,-73.8901,4.0
40.7398,-73.9811,4.45
40.7061,-74.0094,4.3
40.7248,-73.9808,4.65
40.6449,-73.975,4.3
40.7441,-73.9404,4.4
40.7357,-73.976,4.25
40.7449,-73.9811,4.45
40.8259,-73.8553,4.0
40.7372,-73.9981,4.45
40.7618,-73.9626,4.35
40.7575,-73.9625,4.3
40.6809,-73.946,4.4
40.7399,-73.9864,4.4
40.743,-73.9805,4.5
40.7476,-73.976,4.45
40.7325,-73.9946,4.4
40.7382,-73.9918,4.4
40.7045,-74.0104,4.3
40.7809,-73.9449,4.45
40.7592,-73.9948,4.55
40.8126,-73.9389,4.2
40.7672,-73.9802,4.45
40.7866,-73.9731,4.25
40.7697,-73.9581,4.4
40.769,-73.9596,4.4
40.7418,-73.9799,4.5
40.781,-73.9595,4.1
40.8713,-73.9148,4.2
40.7232,-73.9837,4.6
40.7321,-74.0048,4.55
40.6993,-73.9204,4.6
40.747,-73.985,4.4
40.7161,-73.9544,4.5
40.7712,-73.9813,4.3
40.738,-73.9874,4.4
40.7408,-74.0004,4.4
40.7662,-73.9799,4.45
40.7372,-73.9981,4.45
40.7967,-73.9485,4.3
40.6695,-73.9889,4.45
40.7365,-73.9865,4.5
40.7327,-73.99,4.4
40.7419,-73.9812,4.45
40.8088,-73.9448,4.35
40.723,-73.9885,4.55
40.6763,-73.9433,4.5
40.7319,-73.9832,4.55
40.7601,-73.9695,4.4
40.7118,-73.8258,4.4
40.7122,-74.0091,4.45
40.753,-73.9695,4.25
40.7805,-73.9517,4.45
40.7318,-73.9822,4.4
40.7803,-73.9805,4.1
40.7518,-73.9694,4.25
40.7047,-74.0094,4.3
40.7506,-73.9706,4.25
